Employee_ID,Employee_Name,Email,Age,Gender,City,Department,Job_Role,Monthly_Income,Years_At_Company,Job_Satisfaction,Work_Life_Balance,Distance_From_Home,Overtime,Promotion_Last_5_Years,Attrition
3242,Chaitra Pawar,chaitra.pawar3242@company.com,31,Male,Mumbai,Finance,Analyst,72445,1,1,1,29,No,No,Yes
3243,Shilpa Khanna,shilpa.khanna3243@company.com,53,Male,Hyderabad,Finance,Analyst,117602,16,2,2,19,Yes,No,Yes
3244,Nikitha Babu,nikitha.babu3244@company.com,58,Male,Pune,IT,Analyst,81216,21,1,1,33,No,No,Yes
3245,Radhika Shetty,radhika.shetty3245@company.com,26,Female,Mumbai,HR,Analyst,61171,22,2,3,11,Yes,No,Yes
3246,Uday Deshmukh,uday.deshmukh3246@company.com,34,Male,Chennai,Sales,Manager,49649,3,2,1,36,No,No,Yes
3247,Chaitra Gupta,chaitra.gupta3247@company.com,40,Male,Hyderabad,Operations,Executive,115467,7,2,1,12,No,Yes,Yes
3248,Archana Menon,archana.menon3248@company.com,21,Female,Mumbai,Sales,Executive,138696,9,3,5,14,No,Yes,No
3249,Trisha Patel,trisha.patel3249@company.com,52,Female,Mumbai,Finance,Manager,39116,8,4,2,26,No,No,Yes
3250,Ajay Bhardwaj,ajay.bhardwaj3250@company.com,21,Male,Mumbai,IT,Team Lead,134567,19,5,2,11,No,No,Yes
3251,Nisha Agarwal,nisha.agarwal3251@company.com,52,Male,Bangalore,Operations,Team Lead,142877,1,2,1,6,No,No,Yes
3252,Kavya Banerjee,kavya.banerjee3252@company.com,27,Female,Mumbai,IT,Team Lead,72551,7,2,3,37,No,No,Yes
3253,Srikanth Rawat,srikanth.rawat3253@company.com,28,Female,Chennai,Operations,Consultant,170587,20,2,2,20,Yes,No,Yes
3254,Teja Chowdary,teja.chowdary3254@company.com,60,Female,Mumbai,Finance,Executive,112256,8,1,5,40,No,Yes,Yes
3255,Satish Bedi,satish.bedi3255@company.com,59,Male,Delhi,Marketing,Consultant,158233,2,4,1,18,No,Yes,Yes
3256,Mahesh Rastogi,mahesh.rastogi3256@company.com,22,Male,Bangalore,IT,Developer,167202,2,3,4,27,Yes,Yes,Yes
3257,Nandhini Malhotra,nandhini.malhotra3257@company.com,41,Male,Hyderabad,Marketing,Executive,132923,10,1,1,32,No,No,Yes
3258,Kiran Das,kiran.das3258@company.com,48,Male,Delhi,Operations,Analyst,123505,14,5,3,39,No,No,No
3259,Mamatha Rao,mamatha.rao3259@company.com,50,Female,Pune,IT,Executive,91413,14,2,4,18,Yes,Yes,Yes
3260,Bhavya Joshi,bhavya.joshi3260@company.com,40,Male,Delhi,HR,Consultant,37698,16,3,3,39,No,No,No
3261,Dinesh Reddy,dinesh.reddy3261@company.com,34,Female,Delhi,Finance,Analyst,120213,14,3,2,17,No,No,Yes
3262,Karthik Mukherjee,karthik.mukherjee3262@company.com,52,Male,Mumbai,Finance,Team Lead,174705,23,1,2,10,No,No,Yes
3263,Arjun Pillai,arjun.pillai3263@company.com,25,Female,Delhi,Finance,Consultant,114911,23,2,4,29,No,No,Yes
3264,Amrita Arora,amrita.arora3264@company.com,21,Male,Delhi,IT,Analyst,138219,11,5,4,11,Yes,No,No
3265,Deepika Rastogi,deepika.rastogi3265@company.com,36,Male,Pune,HR,Developer,48328,0,1,5,12,Yes,No,Yes
3266,Rajesh Chatterjee,rajesh.chatterjee3266@company.com,51,Female,Pune,Finance,Consultant,104845,21,1,5,38,Yes,No,Yes
3267,Madhu Kulkarni,madhu.kulkarni3267@company.com,23,Female,Bangalore,IT,Consultant,26008,9,3,4,38,No,Yes,No
3268,Gautham Patel,gautham.patel3268@company.com,60,Male,Mumbai,Marketing,Team Lead,49763,13,2,5,23,Yes,Yes,Yes
3269,Bhavana Iyer,bhavana.iyer3269@company.com,36,Male,Pune,IT,Analyst,71147,24,2,5,16,No,No,Yes
3270,Mukesh Rathore,mukesh.rathore3270@company.com,60,Female,Hyderabad,Marketing,Analyst,120524,25,5,1,5,No,No,Yes
3271,Gayathri Soni,gayathri.soni3271@company.com,26,Female,Hyderabad,Sales,Developer,43697,21,2,3,13,No,No,Yes
3272,Teja Rana,teja.rana3272@company.com,33,Female,Chennai,Operations,Developer,130584,20,5,3,32,Yes,No,No
3273,Aarti Jain,aarti.jain3273@company.com,55,Male,Pune,Sales,Executive,176235,11,1,4,13,Yes,No,Yes
3274,Vikram Pillai,vikram.pillai3274@company.com,33,Female,Delhi,Sales,Executive,98302,8,2,4,15,Yes,No,Yes
3275,Ajith Kumar,ajith.kumar3275@company.com,33,Female,Hyderabad,Operations,Consultant,48814,17,5,1,9,No,No,Yes
3276,Arjun Banerjee,arjun.banerjee3276@company.com,23,Male,Pune,Sales,Team Lead,103285,7,2,3,7,Yes,No,Yes
3277,Divya Shukla,divya.shukla3277@company.com,36,Male,Bangalore,Marketing,Developer,119426,7,4,1,25,No,No,Yes
3278,Bhavya Gupta,bhavya.gupta3278@company.com,34,Female,Pune,HR,Manager,109097,25,5,3,39,No,No,No
3279,Bhavana Nair,bhavana.nair3279@company.com,35,Male,Chennai,IT,Analyst,173496,25,5,1,22,No,No,Yes
3280,Lokesh Bansal,lokesh.bansal3280@company.com,32,Male,Delhi,Sales,Consultant,140148,11,5,3,30,No,No,No
3281,Nikitha Khanna,nikitha.khanna3281@company.com,60,Female,Bangalore,HR,Executive,102586,4,3,3,33,No,No,No
3282,Aishwarya Singh,aishwarya.singh3282@company.com,33,Female,Hyderabad,Finance,Team Lead,68242,1,2,3,31,No,No,Yes
3283,Ajith Bhardwaj,ajith.bhardwaj3283@company.com,23,Male,Bangalore,Marketing,Developer,152879,4,2,5,7,No,Yes,Yes
3284,Keerthi Soni,keerthi.soni3284@company.com,40,Male,Delhi,Marketing,Consultant,123329,21,5,1,29,No,No,Yes
3285,Ajay Banerjee,ajay.banerjee3285@company.com,30,Female,Chennai,Marketing,Analyst,152676,10,5,2,14,Yes,No,Yes
3286,Sneha Kulkarni,sneha.kulkarni3286@company.com,41,Female,Bangalore,HR,Manager,151685,6,4,3,4,Yes,No,No
3287,Rohan Shetty,rohan.shetty3287@company.com,35,Male,Chennai,HR,Consultant,82171,23,5,2,34,Yes,No,Yes
3288,Yamini Khanna,yamini.khanna3288@company.com,21,Female,Mumbai,Sales,Team Lead,153674,20,3,1,4,Yes,Yes,Yes
3289,Rajesh Gowda,rajesh.gowda3289@company.com,47,Female,Bangalore,Operations,Developer,60761,24,2,5,16,Yes,No,Yes
3290,Ananya Vyas,ananya.vyas3290@company.com,45,Male,Pune,Operations,Consultant,98869,4,1,3,12,No,No,Yes
3291,Karthik Banerjee,karthik.banerjee3291@company.com,57,Female,Chennai,Marketing,Analyst,145457,19,3,3,15,No,Yes,No
3292,Rohan Gupta,rohan.gupta3292@company.com,43,Male,Chennai,HR,Consultant,46702,6,4,3,16,No,No,No
3293,Shiva Rana,shiva.rana3293@company.com,34,Male,Chennai,Sales,Developer,104709,12,5,3,27,No,Yes,No
3294,Aishwarya Kapoor,aishwarya.kapoor3294@company.com,32,Male,Hyderabad,HR,Manager,158910,22,2,2,26,No,Yes,Yes
3295,Preethi Joshi,preethi.joshi3295@company.com,56,Male,Chennai,HR,Team Lead,27236,20,4,5,8,No,No,No
3296,Tarun Menon,tarun.menon3296@company.com,38,Male,Chennai,Operations,Team Lead,124828,6,3,2,20,No,No,Yes
3297,Prakash Sethi,prakash.sethi3297@company.com,48,Male,Bangalore,Finance,Team Lead,50107,21,5,5,26,No,No,No
3298,Deeksha Reddy,deeksha.reddy3298@company.com,35,Female,Delhi,IT,Manager,137226,8,5,3,10,No,No,No
3299,Trisha Nigam,trisha.nigam3299@company.com,50,Female,Pune,Operations,Executive,49021,1,2,2,40,No,No,Yes
3300,Preethi Sharma,preethi.sharma3300@company.com,23,Female,Pune,Finance,Executive,113736,2,5,2,36,No,No,Yes
3301,Ajay Saxena,ajay.saxena3301@company.com,58,Male,Mumbai,Marketing,Analyst,88262,3,5,1,28,Yes,No,Yes
3302,Aniket Saxena,aniket.saxena3302@company.com,34,Female,Bangalore,Operations,Developer,48469,22,4,5,11,No,Yes,No
3303,Divya Babu,divya.babu3303@company.com,35,Male,Bangalore,IT,Analyst,111454,7,5,5,25,Yes,No,No
3304,Rajesh Sethi,rajesh.sethi3304@company.com,49,Male,Pune,HR,Consultant,96119,9,5,2,11,No,No,Yes
3305,Komal Talwar,komal.talwar3305@company.com,48,Female,Hyderabad,IT,Manager,55772,11,1,2,13,No,Yes,Yes
3306,Suresh Nigam,suresh.nigam3306@company.com,41,Male,Chennai,HR,Team Lead,124764,12,3,5,33,Yes,No,No
3307,Aniket Bedi,aniket.bedi3307@company.com,50,Male,Delhi,IT,Analyst,127181,3,4,1,14,Yes,No,Yes
3308,Radhika Arora,radhika.arora3308@company.com,28,Female,Pune,Finance,Team Lead,113144,24,1,5,40,No,No,Yes
3309,Madhavi Solanki,madhavi.solanki3309@company.com,25,Male,Mumbai,Operations,Executive,108411,25,2,4,7,No,No,Yes
3310,Abhishek Kapoor,abhishek.kapoor3310@company.com,24,Male,Pune,Finance,Manager,25661,20,2,3,18,No,No,Yes
3311,Aarti Vyas,aarti.vyas3311@company.com,21,Male,Delhi,Marketing,Team Lead,74158,25,5,5,28,Yes,No,No
3312,Yash Varma,yash.varma3312@company.com,57,Female,Mumbai,Finance,Team Lead,51230,0,4,5,33,No,No,No
3313,Chaitra Tomar,chaitra.tomar3313@company.com,23,Male,Delhi,IT,Consultant,45996,5,2,2,25,No,No,Yes
3314,Kiran Rastogi,kiran.rastogi3314@company.com,24,Female,Hyderabad,Finance,Analyst,32636,9,2,5,6,No,Yes,Yes
3315,Jyothi Malhotra,jyothi.malhotra3315@company.com,41,Male,Mumbai,HR,Team Lead,146938,18,5,5,18,No,No,No
3316,Amar Yadav,amar.yadav3316@company.com,53,Male,Mumbai,Sales,Analyst,102191,2,4,5,11,No,No,No
3317,Bhavana Naidu,bhavana.naidu3317@company.com,54,Female,Delhi,Finance,Executive,112089,13,3,2,10,No,No,Yes
3318,Chaitra Dubey,chaitra.dubey3318@company.com,32,Male,Hyderabad,Marketing,Analyst,145795,15,3,2,7,No,No,Yes
3319,Vijay Ghosh,vijay.ghosh3319@company.com,24,Female,Bangalore,Finance,Executive,84075,23,5,2,17,No,Yes,Yes
3320,Dinesh Bhardwaj,dinesh.bhardwaj3320@company.com,26,Female,Pune,Sales,Consultant,54936,14,4,2,7,No,No,Yes
3321,Madhu Nair,madhu.nair3321@company.com,30,Female,Delhi,Marketing,Manager,60674,10,5,1,35,No,No,Yes
3322,Vinay Chatterjee,vinay.chatterjee3322@company.com,54,Male,Pune,IT,Manager,156721,15,4,3,40,No,No,No
3323,Priya Tiwari,priya.tiwari3323@company.com,37,Male,Pune,Operations,Developer,152611,13,4,3,21,No,No,No
3324,Vaishnavi Malhotra,vaishnavi.malhotra3324@company.com,24,Female,Hyderabad,Marketing,Manager,35532,6,2,1,38,Yes,No,Yes
3325,Akhil Menon,akhil.menon3325@company.com,54,Male,Hyderabad,HR,Consultant,174713,22,5,5,35,Yes,No,No
3326,Madhu Rawat,madhu.rawat3326@company.com,59,Male,Hyderabad,Finance,Manager,177751,17,1,5,21,No,No,Yes
3327,Suresh Mehta,suresh.mehta3327@company.com,52,Male,Mumbai,Marketing,Consultant,50177,5,2,1,37,No,No,Yes
3328,Reshma Menon,reshma.menon3328@company.com,37,Male,Delhi,Finance,Executive,51428,17,2,1,7,No,No,Yes
3329,Janani Nair,janani.nair3329@company.com,37,Female,Pune,Finance,Analyst,39327,20,1,5,17,Yes,No,Yes
3330,Amar Rawat,amar.rawat3330@company.com,47,Female,Bangalore,Operations,Consultant,128947,9,4,5,14,No,No,No
3331,Uday Tiwari,uday.tiwari3331@company.com,46,Male,Pune,Marketing,Consultant,169428,7,5,5,14,No,No,No
3332,Yash Bansal,yash.bansal3332@company.com,35,Male,Mumbai,Operations,Manager,140147,15,4,5,17,No,No,No
3333,Madhavi Tiwari,madhavi.tiwari3333@company.com,46,Male,Hyderabad,Operations,Consultant,113730,25,1,4,5,No,No,Yes
3334,Keerthi Tripathi,keerthi.tripathi3334@company.com,60,Female,Delhi,Operations,Manager,48543,13,5,2,39,Yes,No,Yes
3335,Aarti Ghosh,aarti.ghosh3335@company.com,39,Male,Hyderabad,Operations,Consultant,50346,10,3,2,31,Yes,No,Yes
3336,Chandu Bedi,chandu.bedi3336@company.com,53,Female,Hyderabad,Sales,Analyst,133686,22,2,2,7,No,No,Yes
3337,Balaji Kohli,balaji.kohli3337@company.com,46,Female,Bangalore,IT,Executive,133861,1,5,1,8,No,Yes,Yes
3338,Ashok Chatterjee,ashok.chatterjee3338@company.com,24,Female,Chennai,Operations,Manager,173763,23,4,4,10,No,Yes,No
3339,Mahesh Vyas,mahesh.vyas3339@company.com,46,Female,Delhi,Operations,Team Lead,39798,11,4,4,2,No,No,No
3340,Santosh Patel,santosh.patel3340@company.com,41,Male,Pune,Finance,Consultant,115104,16,1,3,25,Yes,No,Yes
3341,Ravi Mishra,ravi.mishra3341@company.com,53,Female,Hyderabad,Operations,Analyst,144894,25,2,3,2,No,No,Yes
3342,Gayathri Kohli,gayathri.kohli3342@company.com,35,Male,Delhi,IT,Consultant,27625,4,2,5,12,No,No,Yes
3343,Disha Sharma,disha.sharma3343@company.com,58,Female,Hyderabad,Finance,Manager,109007,15,5,3,11,Yes,No,No
3344,Teja Arora,teja.arora3344@company.com,36,Female,Delhi,IT,Executive,143762,12,3,4,16,Yes,No,No
3345,Vidya Bhardwaj,vidya.bhardwaj3345@company.com,57,Female,Hyderabad,Marketing,Executive,156341,15,3,5,30,Yes,No,No
3346,Ananya Chowdary,ananya.chowdary3346@company.com,21,Male,Hyderabad,IT,Executive,88733,18,5,2,23,Yes,No,Yes
3347,Srikanth Naidu,srikanth.naidu3347@company.com,26,Female,Hyderabad,Operations,Developer,141398,12,3,2,13,No,No,Yes
3348,Suresh Gowda,suresh.gowda3348@company.com,21,Male,Pune,HR,Executive,88596,23,2,3,17,Yes,No,Yes
3349,Kavya Kohli,kavya.kohli3349@company.com,30,Male,Pune,Marketing,Consultant,154112,20,2,3,12,Yes,No,Yes
3350,Mamatha Khanna,mamatha.khanna3350@company.com,46,Female,Delhi,IT,Team Lead,156121,8,1,5,37,Yes,Yes,Yes
3351,Reshma Babu,reshma.babu3351@company.com,54,Male,Delhi,IT,Team Lead,166281,8,1,3,35,No,No,Yes
3352,Lokesh Chowdary,lokesh.chowdary3352@company.com,48,Female,Chennai,HR,Developer,67941,18,2,4,25,Yes,Yes,Yes
3353,Rajesh Rastogi,rajesh.rastogi3353@company.com,32,Male,Delhi,HR,Analyst,102978,12,4,4,26,Yes,No,No
3354,Gautham Reddy,gautham.reddy3354@company.com,44,Female,Bangalore,Sales,Executive,112565,2,1,2,22,No,Yes,Yes
3355,Siddharth Soni,siddharth.soni3355@company.com,31,Male,Pune,Operations,Consultant,35002,3,3,3,40,Yes,No,No
3356,Vaishnavi Yadav,vaishnavi.yadav3356@company.com,51,Male,Bangalore,Sales,Developer,143185,25,3,2,24,Yes,No,Yes
3357,Yamini Yadav,yamini.yadav3357@company.com,53,Male,Delhi,Finance,Analyst,83928,8,2,2,17,No,No,Yes
3358,Shalini Mehta,shalini.mehta3358@company.com,47,Male,Mumbai,Finance,Developer,75296,7,3,1,36,No,Yes,Yes
3359,Akhil Rawat,akhil.rawat3359@company.com,27,Female,Delhi,Sales,Executive,124685,17,4,4,38,Yes,No,No
3360,Gayathri Kamble,gayathri.kamble3360@company.com,42,Male,Mumbai,Finance,Developer,176443,2,1,5,17,Yes,Yes,Yes
3361,Tarun Shukla,tarun.shukla3361@company.com,31,Male,Bangalore,Sales,Analyst,82116,23,4,5,36,Yes,Yes,No
3362,Vikram Kohli,vikram.kohli3362@company.com,32,Female,Chennai,Sales,Developer,136538,12,3,2,9,No,No,Yes
3363,Sangeetha Mukherjee,sangeetha.mukherjee3363@company.com,45,Female,Pune,Marketing,Team Lead,59206,8,3,5,36,No,No,No
3364,Chaitanya Yadav,chaitanya.yadav3364@company.com,28,Male,Chennai,HR,Developer,93617,23,3,3,17,Yes,No,No
3365,Manoj Ghosh,manoj.ghosh3365@company.com,43,Male,Chennai,IT,Consultant,90066,20,5,1,7,No,No,Yes
3366,Karthik Bhardwaj,karthik.bhardwaj3366@company.com,58,Female,Pune,IT,Developer,125487,5,1,4,15,No,No,Yes
3367,Ishita Banerjee,ishita.banerjee3367@company.com,22,Female,Bangalore,Marketing,Executive,32493,12,4,2,37,Yes,No,Yes
3368,Chaitra Chowdary,chaitra.chowdary3368@company.com,32,Female,Mumbai,Sales,Consultant,131383,25,1,5,27,No,No,Yes
3369,Neha Patel,neha.patel3369@company.com,36,Male,Bangalore,Operations,Executive,85584,23,3,3,23,No,No,No
3370,Vamsi Naidu,vamsi.naidu3370@company.com,23,Female,Delhi,IT,Manager,51917,11,4,5,31,No,No,No
3371,Lavanya Verma,lavanya.verma3371@company.com,30,Female,Pune,IT,Consultant,40311,19,2,3,19,No,No,Yes
3372,Siddharth Sharma,siddharth.sharma3372@company.com,47,Female,Mumbai,Operations,Manager,78544,22,5,1,38,No,No,Yes
3373,Mamatha Vyas,mamatha.vyas3373@company.com,37,Male,Delhi,Sales,Consultant,69584,9,3,5,36,No,No,No
3374,Suresh Rastogi,suresh.rastogi3374@company.com,51,Male,Pune,HR,Analyst,144246,6,2,2,30,No,No,Yes
3375,Srinivas Talwar,srinivas.talwar3375@company.com,50,Male,Chennai,Sales,Manager,137719,17,5,2,40,No,No,Yes
3376,Deeksha Arora,deeksha.arora3376@company.com,49,Female,Chennai,Marketing,Consultant,139930,18,2,2,25,Yes,No,Yes
3377,Akash Pandey,akash.pandey3377@company.com,44,Male,Chennai,Finance,Developer,100075,25,1,4,22,No,No,Yes
3378,Rohan Kohli,rohan.kohli3378@company.com,40,Female,Mumbai,HR,Manager,63290,24,2,1,36,No,Yes,Yes
3379,Rohan Vyas,rohan.vyas3379@company.com,21,Female,Mumbai,Finance,Executive,67905,14,3,3,6,No,No,No
3380,Jyothi Rawat,jyothi.rawat3380@company.com,36,Male,Chennai,Sales,Developer,93970,9,1,1,2,Yes,No,Yes
3381,Jyothi Sethi,jyothi.sethi3381@company.com,43,Male,Pune,Operations,Manager,88685,14,1,3,30,No,No,Yes
3382,Ananya Chaudhary,ananya.chaudhary3382@company.com,24,Female,Pune,Finance,Manager,133022,7,5,3,35,No,No,No
3383,Madhavi Shukla,madhavi.shukla3383@company.com,53,Male,Mumbai,Finance,Consultant,87349,23,5,1,8,Yes,No,Yes
3384,Nitin Bhardwaj,nitin.bhardwaj3384@company.com,39,Male,Pune,Finance,Team Lead,162046,1,3,2,22,Yes,No,Yes
3385,Naveen Deshmukh,naveen.deshmukh3385@company.com,38,Male,Pune,Sales,Manager,120560,20,5,5,36,Yes,No,No
3386,Sandeep Kulkarni,sandeep.kulkarni3386@company.com,42,Male,Delhi,HR,Team Lead,39579,22,4,5,30,Yes,No,No
3387,Amar Nigam,amar.nigam3387@company.com,40,Female,Chennai,Sales,Developer,56268,18,2,1,1,No,No,Yes
3388,Amar Sethi,amar.sethi3388@company.com,48,Female,Bangalore,Marketing,Consultant,148766,6,3,1,2,Yes,No,Yes
3389,Vamsi Patel,vamsi.patel3389@company.com,47,Female,Mumbai,Operations,Manager,53828,20,3,2,36,Yes,Yes,Yes
3390,Krithi Dubey,krithi.dubey3390@company.com,45,Female,Hyderabad,Sales,Consultant,87029,16,2,2,16,Yes,No,Yes
3391,Dinesh Deshmukh,dinesh.deshmukh3391@company.com,21,Male,Pune,Operations,Consultant,112391,7,5,2,38,No,Yes,Yes
3392,Rahul Ghosh,rahul.ghosh3392@company.com,57,Male,Bangalore,Operations,Manager,29790,12,3,2,13,No,Yes,Yes
3393,Chaitra Kohli,chaitra.kohli3393@company.com,41,Male,Delhi,Marketing,Manager,83095,2,5,1,16,No,No,Yes
3394,Bhavya Banerjee,bhavya.banerjee3394@company.com,27,Female,Delhi,Finance,Consultant,178128,3,3,3,35,Yes,No,No
3395,Nitin Menon,nitin.menon3395@company.com,29,Male,Bangalore,IT,Developer,76710,8,2,5,2,No,Yes,Yes
3396,Chaitanya Deshmukh,chaitanya.deshmukh3396@company.com,27,Female,Pune,Sales,Consultant,99377,22,2,1,18,No,Yes,Yes
3397,Srinivas Kumar,srinivas.kumar3397@company.com,55,Female,Delhi,Operations,Manager,78425,0,1,3,5,No,No,Yes
3398,Anand Pawar,anand.pawar3398@company.com,36,Female,Delhi,Operations,Executive,53284,7,2,4,35,Yes,No,Yes
3399,Vinay Tomar,vinay.tomar3399@company.com,25,Female,Mumbai,Sales,Manager,152335,11,5,5,21,No,No,No
3400,Gopi Soni,gopi.soni3400@company.com,56,Female,Delhi,HR,Manager,78142,11,2,2,7,No,Yes,Yes
3401,Janani Talwar,janani.talwar3401@company.com,34,Female,Bangalore,Marketing,Executive,139721,22,4,4,1,No,No,No
3402,Trisha Kapoor,trisha.kapoor3402@company.com,49,Female,Bangalore,Operations,Team Lead,63312,2,4,5,8,Yes,No,Yes
3403,Vikram Kohli,vikram.kohli3403@company.com,40,Female,Bangalore,IT,Consultant,88667,0,3,4,30,Yes,Yes,Yes
3404,Monika Khanna,monika.khanna3404@company.com,41,Female,Mumbai,HR,Manager,50822,7,2,4,28,No,No,Yes
3405,Sandeep Pandey,sandeep.pandey3405@company.com,23,Female,Mumbai,Finance,Manager,155266,16,1,4,20,No,No,Yes
3406,Mahesh Kapoor,mahesh.kapoor3406@company.com,29,Female,Pune,Finance,Analyst,148146,17,4,4,8,No,No,No
3407,Keerthi Dubey,keerthi.dubey3407@company.com,34,Female,Hyderabad,Operations,Consultant,120430,17,2,2,20,No,No,Yes
3408,Nitin Khanna,nitin.khanna3408@company.com,56,Male,Mumbai,Operations,Executive,67581,24,4,2,19,No,No,Yes
3409,Akash Rastogi,akash.rastogi3409@company.com,43,Male,Chennai,Sales,Analyst,127504,13,1,3,28,Yes,No,Yes
3410,Gayathri Rathore,gayathri.rathore3410@company.com,22,Male,Delhi,Sales,Team Lead,178929,15,1,1,18,No,No,Yes
3411,Sai Nigam,sai.nigam3411@company.com,58,Female,Mumbai,IT,Team Lead,132807,23,3,4,6,Yes,No,No
3412,Akash Pillai,akash.pillai3412@company.com,43,Male,Hyderabad,Sales,Analyst,25967,18,2,2,4,No,No,Yes
3413,Karthik Bansal,karthik.bansal3413@company.com,53,Female,Pune,Marketing,Developer,150565,18,4,2,37,No,No,Yes
3414,Rohan Tripathi,rohan.tripathi3414@company.com,46,Male,Pune,Sales,Team Lead,170856,24,2,5,33,No,No,Yes
3415,Pallavi Talwar,pallavi.talwar3415@company.com,29,Male,Hyderabad,HR,Analyst,130959,18,1,5,23,Yes,No,Yes
3416,Pallavi Babu,pallavi.babu3416@company.com,54,Male,Delhi,HR,Team Lead,109945,16,5,3,25,No,No,No
3417,Ganesh Iyer,ganesh.iyer3417@company.com,35,Male,Delhi,HR,Consultant,45026,13,4,2,10,Yes,No,Yes
3418,Hemanth Talwar,hemanth.talwar3418@company.com,25,Female,Bangalore,Sales,Consultant,66244,17,3,5,10,Yes,No,No
3419,Gayathri Nair,gayathri.nair3419@company.com,46,Male,Bangalore,Operations,Developer,112144,21,3,5,33,Yes,No,No
3420,Janani Vyas,janani.vyas3420@company.com,42,Male,Chennai,Finance,Analyst,128731,23,3,3,6,Yes,No,No
3421,Nandhini Kapoor,nandhini.kapoor3421@company.com,44,Male,Bangalore,Operations,Consultant,61491,21,2,3,16,No,No,Yes
3422,Dinesh Nigam,dinesh.nigam3422@company.com,54,Male,Bangalore,Sales,Executive,47497,20,1,5,21,No,No,Yes
3423,Shiva Verma,shiva.verma3423@company.com,58,Male,Mumbai,HR,Analyst,112925,20,4,5,38,No,No,No
3424,Komal Saxena,komal.saxena3424@company.com,48,Male,Pune,Marketing,Consultant,131091,2,2,5,16,No,No,Yes
3425,Sai Gupta,sai.gupta3425@company.com,31,Female,Chennai,Sales,Developer,112682,1,3,4,18,No,No,No
3426,Sai Shetty,sai.shetty3426@company.com,32,Female,Bangalore,IT,Analyst,127225,24,4,2,9,Yes,No,Yes
3427,Amrita Sharma,amrita.sharma3427@company.com,22,Male,Hyderabad,IT,Developer,65623,6,3,3,7,No,Yes,No
3428,Soumya Kulkarni,soumya.kulkarni3428@company.com,25,Female,Mumbai,Marketing,Developer,82407,18,4,4,3,No,No,No
3429,Chaitanya Arora,chaitanya.arora3429@company.com,48,Male,Mumbai,Operations,Executive,106725,18,3,3,13,No,No,No
3430,Amit Soni,amit.soni3430@company.com,34,Male,Chennai,Sales,Executive,172382,4,1,1,10,No,No,Yes
3431,Soumya Singh,soumya.singh3431@company.com,27,Male,Mumbai,Finance,Developer,68327,22,1,5,39,Yes,No,Yes
3432,Keerthi Saxena,keerthi.saxena3432@company.com,41,Female,Chennai,Sales,Analyst,119012,9,3,3,26,Yes,No,No
3433,Vaishnavi Gupta,vaishnavi.gupta3433@company.com,39,Male,Pune,Finance,Consultant,177405,16,4,3,35,Yes,No,No
3434,Venkat Thakur,venkat.thakur3434@company.com,43,Male,Bangalore,Operations,Team Lead,133299,21,1,4,29,No,Yes,Yes
3435,Srinivas Das,srinivas.das3435@company.com,49,Female,Delhi,Finance,Executive,116584,0,1,1,25,Yes,Yes,Yes
3436,Reshma Singh,reshma.singh3436@company.com,33,Female,Pune,Sales,Developer,136144,11,2,3,1,No,No,Yes
3437,Aniket Shetty,aniket.shetty3437@company.com,58,Female,Bangalore,HR,Analyst,53625,15,5,3,11,No,No,No
3438,Ganesh Mukherjee,ganesh.mukherjee3438@company.com,38,Male,Hyderabad,IT,Team Lead,146186,8,4,2,20,No,No,Yes
3439,Manoj Pawar,manoj.pawar3439@company.com,57,Male,Bangalore,Finance,Team Lead,85065,10,2,1,20,No,No,Yes
3440,Pallavi Iyer,pallavi.iyer3440@company.com,33,Female,Delhi,HR,Team Lead,41578,22,3,2,14,No,No,Yes
3441,Simran Tripathi,simran.tripathi3441@company.com,44,Male,Delhi,IT,Team Lead,72431,0,5,5,4,No,No,No
3442,Yash Soni,yash.soni3442@company.com,26,Male,Chennai,Finance,Consultant,140652,23,2,1,40,No,No,Yes
